,expt_n,environment,environment_info,data_file,Model_name,R1,R2,R3,wear_threshold,threshold_factor,add_noise,breakdown_chance,episodes,milling_operations_max,version_prefix,test_info,test_cases,test_rounds,results_folder,test_file,train_sample_rate,test_sample_rate,Round,RF_Pr,RF_Rc,RF_F1,RF_F05,RF_Pr_sd,RF_Rc_sd,RF_F1_sd,RF_F05_sd,A2C_Pr,A2C_Rc,A2C_F1,A2C_F05,A2C_Pr_sd,A2C_Rc_sd,A2C_F1_sd,A2C_F05_sd,DQN_Pr,DQN_Rc,DQN_F1,DQN_F05,DQN_Pr_sd,DQN_Rc_sd,DQN_F1_sd,DQN_F05_sd,PPO_Pr,PPO_Rc,PPO_F1,PPO_F05,PPO_Pr_sd,PPO_Rc_sd,PPO_F1_sd,PPO_F05_sd,model_file,RF_time,A2C_time,DQN_time,PPO_time
0,0,SS,Simulated NBD,data\Simulated_Dasic_2006_Tool_Wear_Model_Train.csv,RF_Model_Dasic_NoNBD.mdl,1,-1,-100,3.0,1.0,0,0.0,800,121,Dasic,Separate test set.,40,10,results/MRL2,data\Simulated_Dasic_2006_Tool_Wear_Model_Test.csv,1,2,2,1.0,0.535,0.6951301108976303,0.8496440242763772,0.0,0.06258327785172864,0.05287576293895838,0.031709238030233504,0.46181680161943317,0.35,0.39391052737826926,0.43041589741957387,0.10158958660712082,0.10274023338281627,0.0941067898002679,0.09387530626103163,0.5012820512820513,0.99,0.6655172413793103,0.5561795278365046,0.007277515540994183,0.02108185106778922,0.00991614539781207,0.007989451402537864,0.33166666666666667,0.05500000000000001,0.09323978919631092,0.16140873015873014,0.23259804782467938,0.03689323936863109,0.06248385517518473,0.1084051503494876,models/2_0_Dasic_NoNBD__RF_Model_02-Jul-2023_12-42_1.00_0.53_0.85.mdl,47.18466639518738,27.965405702590942,1.4920265674591064,26.285692930221558
1,1,SS,Simulated LBD,data\Simulated_Dasic_2006_Tool_Wear_Model_Train.csv,RF_Model_Dasic_LowNBD.mdl,1,-1,-100,3.0,1.0,1000,0.05,800,121,Dasic,Separate test set.,40,10,results/MRL2,data\Simulated_Dasic_2006_Tool_Wear_Model_Test.csv,1,2,2,0.8597129319955407,0.99,0.9195901671634736,0.8825745537369564,0.05171963068790452,0.021081851067789224,0.034136771964260904,0.04510917625448412,0.5009337068160598,0.44000000000000006,0.46641741657221536,0.4859687253092524,0.0971669751264758,0.07745966692414832,0.08074277885811625,0.08877987332989438,0.99,0.45,0.6182922824302135,0.7977564102564102,0.03162277660168379,0.023570226039551577,0.023359813136770314,0.022599915039544352,0.25166666666666665,0.05500000000000001,0.0885814330596939,0.14168921356421355,0.19758573697711615,0.049721446300587654,0.07690305442663668,0.11586894391741041,models/2_1_Dasic_LowNBD__RF_Model_02-Jul-2023_12-44_0.86_0.99_0.88.mdl,44.041446685791016,26.639726877212524,0.9529263973236084,25.94753360748291
2,2,SS,Simulated HBD,data\Simulated_Dasic_2006_Tool_Wear_Model_Train.csv,RF_Model_Dasic_HighNBD.mdl,1,-1,-100,3.0,1.0,100,0.1,800,121,Dasic,Separate test set.,40,10,results/MRL2,data\Simulated_Dasic_2006_Tool_Wear_Model_Test.csv,1,2,2,1.0,0.79,0.8792752090664804,0.9465763129414444,0.0,0.09944289260117531,0.06821779697611464,0.03434164690336339,0.5311380724538619,0.52,0.5217849159826053,0.5263836564623671,0.09465443898585095,0.10055402085998902,0.08355028581711113,0.08625531864417105,0.4,0.025,0.04675324675324674,0.0982142857142857,0.5163977794943222,0.035355339059327376,0.06532829468130867,0.13387344544499358,0.6558019938437896,0.5700000000000001,0.6065226869096838,0.6341623382126815,0.06488157433380805,0.10593499054713804,0.07662632419308368,0.06466500981224035,models/2_2_Dasic_HighNBD__RF_Model_02-Jul-2023_12-45_1.00_0.79_0.95.mdl,42.15110230445862,26.734083890914917,0.9685461521148682,26.15197253227234
3,3,SS,PHM C01 SS NBD,data\PHM_Tool_Wear_Data_C01_0p12.csv,RF_Model_PHM_C01_SS_NoNBD.mdl,1,-2,-40,0.12,0.95,0,0.0,800,348,PHM_C01_SS,Separate test set.,40,10,results/MRL2,,100,70,2,0.9888888888888889,0.545,0.70089577645195,0.8482872315592903,0.03513641844631535,0.07245688373094719,0.06726483867758457,0.05304482214591123,0.4931814260618609,0.485,0.48484340841858903,0.4886570220984667,0.055107115967968315,0.07472170590486632,0.04658961679134159,0.04523693955700642,0.03978696741854636,0.04,0.03988430268918073,0.03982371794871794,0.03874467723074124,0.03944053188733077,0.039073174565451854,0.038871512889258664,0.5850009248315884,0.575,0.5744211679872995,0.5791635111329048,0.045131318488029426,0.11606990230986766,0.07177334613835824,0.049742912549435234,models/2_3_PHM_C01_SS_NoNBD__RF_Model_02-Jul-2023_12-47_0.99_0.55_0.85.mdl,146.04377150535583,33.4452850818634,1.1560132503509521,32.22685718536377
4,4,SS,PHM C01 SS LBD,data\PHM_Tool_Wear_Data_C01_0p12.csv,RF_Model_PHM_C01_SS_LowNBD.mdl,1,-1,-100,0.12,0.9,1000,0.05,800,348,PHM_C01_SS,Separate test set.,40,10,results/MRL2,,100,70,2,0.8344282167108255,0.96,0.8912040640477841,0.8559262677338317,0.049762550194564076,0.05163977794943222,0.032017248413312785,0.040834326538068864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4333333333333333,0.04,0.07201204592508939,0.13988095238095238,0.47271216413739214,0.045946829173634074,0.08153566813868876,0.1542012637121067,0.6290576820839979,0.64,0.6335057924531609,0.6306087581209395,0.07746574869501213,0.08096638534327408,0.07538894725245839,0.07582082151310018,models/2_4_PHM_C01_SS_LowNBD__RF_Model_02-Jul-2023_12-51_0.83_0.96_0.86.mdl,154.18261647224426,33.898306131362915,1.1716325283050537,32.32055044174194
5,5,SS,PHM C01 SS HBD,data\PHM_Tool_Wear_Data_C01_0p12.csv,RF_Model_PHM_C01_SS_HighNBD.mdl,1,-1,-40,0.12,0.85,100,0.1,800,348,PHM_C01_SS,Separate test set.,40,10,results/MRL2,,100,70,2,0.6396522230087303,1.0,0.7800304446887608,0.6892438103738413,0.02217231434076227,0.0,0.01632928090106893,0.02052345818407215,0.5225411255411256,0.5599999999999999,0.5366812865497076,0.5272033364630816,0.06302123423043257,0.12427567921538164,0.08433680205028117,0.06882230155270522,0.5,0.035,0.06493506493506493,0.1339285714285714,0.5270462766947299,0.04116363011742823,0.07539596235274534,0.15126935200373912,0.40011904761904765,0.185,0.24931878306878302,0.31909250879839113,0.17013441731363035,0.10013879257199867,0.12385572688934271,0.14610363126755396,models/2_5_PHM_C01_SS_HighNBD__RF_Model_02-Jul-2023_12-54_0.64_1.00_0.69.mdl,126.1881172657013,35.07124996185303,1.1716320514678955,32.26457667350769
6,6,SS,PHM C04 SS NBD,data\PHM_Tool_Wear_Data_C04_0p098.csv,RF_Model_PHM_C04_SS_NoNBD.mdl,1,-1,-40,0.098,0.95,0,0.0,800,348,PHM_C04_SS,Separate test set.,40,10,results/MRL2,,100,70,2,0.9105966497270845,0.9949999999999999,0.9503740917807848,0.9259818884818884,0.04504036147131454,0.015811388300841913,0.02565053058864107,0.03734669571405854,0.5144412970282535,0.585,0.5459187977341651,0.5262557532855977,0.09213080101155195,0.10814085465005557,0.09330145223095983,0.09119584281778884,0.757994301994302,0.985,0.8565895775516499,0.7945564516129033,0.028499305865228787,0.033747427885527655,0.028995832230454373,0.028480319779460077,0.4864194139194139,0.29500000000000004,0.3639113476074177,0.42714698972207554,0.09572414898384472,0.0864420165325996,0.08704059606453454,0.08964547320330069,models/2_6_PHM_C04_SS_NoNBD__RF_Model_02-Jul-2023_12-58_0.91_0.99_0.93.mdl,163.4602952003479,34.64812684059143,1.1872529983520508,33.67198204994202
7,7,SS,PHM C04 SS LBD,data\PHM_Tool_Wear_Data_C04_0p098.csv,RF_Model_PHM_C04_SS_LowNBD.mdl,1,-1,-40,0.098,0.85,1000,0.05,800,348,PHM_C04_SS,Separate test set.,40,10,results/MRL2,,100,70,2,0.7047403480799284,0.905,0.7908015165642224,0.7365493807240764,0.053077008291812666,0.06433419688539593,0.04482495332232052,0.04875510053787573,0.527720102395025,0.465,0.49208476737888496,0.5122144217867902,0.10089605018243701,0.13343745934165396,0.11505470904315485,0.10558692177320707,0.49338001969580914,0.9550000000000001,0.6505101151476002,0.5461372445384074,0.016909978990349142,0.04972144630058764,0.025250114822573465,0.019415130843979753,0.19,0.05500000000000001,0.08423981171807257,0.12490530303030303,0.22313248942215222,0.07245688373094719,0.10816106760115962,0.1545895279983194,models/2_7_PHM_C04_SS_LowNBD__RF_Model_02-Jul-2023_13-02_0.70_0.91_0.74.mdl,129.95306658744812,34.88244676589966,1.1872212886810303,32.9936945438385
8,8,SS,PHM C04 SS HBD,data\PHM_Tool_Wear_Data_C04_0p098.csv,RF_Model_PHM_C04_SS_HighNBD.mdl,1,-1,-100,0.098,0.9,100,0.1,800,348,PHM_C04_SS,Separate test set.,40,10,results/MRL2,,100,70,2,0.6319452064954314,0.8099999999999999,0.7077312837946639,0.6598251051974142,0.06033686902183683,0.10749676997731396,0.06803475080173726,0.06066291509210258,0.5018767236965235,0.755,0.6018172742885777,0.5374253192267898,0.044285524514274095,0.09264628073124867,0.05538265652187842,0.04704657007374706,0.0628968253968254,0.025,0.03573253056011675,0.048191391941391916,0.06672392193680897,0.026352313834736497,0.037684650669861146,0.05091956297054165,0.6091514041514041,0.26,0.35806623612658095,0.47039080200844907,0.1397428754018185,0.10488088481701516,0.12148633356302245,0.13169932135761492,models/2_8_PHM_C04_SS_HighNBD__RF_Model_02-Jul-2023_13-05_0.63_0.81_0.66.mdl,104.67859387397766,33.03913187980652,1.1872220039367676,37.14614224433899
9,9,SS,PHM C06 SS NBD,data\PHM_Tool_Wear_Data_C06_0p13.csv,RF_Model_PHM_C06_SS_NoNBD.mdl,1,-1,-40,0.13,0.95,0,0.0,800,348,PHM_C06_SS,Separate test set.,40,10,results/MRL2,,100,70,2,0.7552136752136752,1.0,0.8603967519786206,0.7940188172043011,0.020688286152811416,0.0,0.013277402521942096,0.018219679720061784,0.4174509803921569,0.24500000000000002,0.3041014290152221,0.36111217214158386,0.06920156167278771,0.09264628073124864,0.08360252852068878,0.07364963869316868,0.15,0.015000000000000003,0.02727272727272727,0.05357142857142856,0.3374742788552764,0.03374742788552765,0.061358959791868437,0.12052652816259872,0.5085714285714286,0.095,0.15785160411247368,0.26543560606060607,0.2498555894325214,0.03689323936863109,0.06178661048985883,0.10968059597057711,models/2_9_PHM_C06_SS_NoNBD__RF_Model_02-Jul-2023_13-08_0.76_1.00_0.79.mdl,163.85225892066956,33.27345156669617,1.1716017723083496,32.38306736946106
