,Unnamed: 0,expt_n,environment,environment_info,data_file,Model_name,R1,R2,R3,wear_threshold,threshold_factor,add_noise,breakdown_chance,episodes,milling_operations_max,version_prefix,test_info,test_cases,test_rounds,results_folder,test_file,train_sample_rate,test_sample_rate,Round,RF_Pr,RF_Rc,RF_F1,RF_F05,RF_Pr_sd,RF_Rc_sd,RF_F1_sd,RF_F05_sd,A2C_Pr,A2C_Rc,A2C_F1,A2C_F05,A2C_Pr_sd,A2C_Rc_sd,A2C_F1_sd,A2C_F05_sd,DQN_Pr,DQN_Rc,DQN_F1,DQN_F05,DQN_Pr_sd,DQN_Rc_sd,DQN_F1_sd,DQN_F05_sd,PPO_Pr,PPO_Rc,PPO_F1,PPO_F05,PPO_Pr_sd,PPO_Rc_sd,PPO_F1_sd,PPO_F05_sd,model_file,RF_time,A2C_time,DQN_time,PPO_time
10,10,10,SS,PHM C06 SS LBD,data\PHM_Tool_Wear_Data_C06_0p13.csv,RF_Model_PHM_C06_SS_LowNBD.mdl,1.0,-1,-40,0.13,0.95,1000,0.05,800,348,PHM_C06_SS,Separate test set.,40,10,results/V8-R1,,100,70,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5113543003600548,0.47,0.4849223629537635,0.4991236790325149,0.1069644889616839,0.1206464071390257,0.0991655691151615,0.0989644943111059,0.35,0.03,0.0538961038961038,0.1051587301587301,0.4743416490252569,0.0421637021355784,0.0744821518029744,0.1417875893741969,0.5517812253106371,0.37,0.4378120189959625,0.4973538761943998,0.1507634330378724,0.0948683298050513,0.1012503891112271,0.1198029800192001,models/0_10_PHM_C06_SS_LowNBD__RF_Model_06-Jul-2023_09-12_0.00_0.00_0.00.mdl,105.61576437950134,11.574015855789185,0.8779957294464111,10.583208084106444
11,11,11,SS,PHM C06 SS HBD,data\PHM_Tool_Wear_Data_C06_0p13.csv,RF_Model_PHM_C06_SS_HighNBD.mdl,1.0,-1,-40,0.13,0.9,100,0.1,800,348,PHM_C06_SS,Separate test set.,40,10,results/V8-R1,,100,70,0,0.6531620157023383,0.95,0.7732948557491737,0.6963257088257089,0.0486774447540227,0.0408248290463863,0.041838471781146,0.0463710371547892,0.5401474497239115,0.755,0.628239463928306,0.5720042917864225,0.0667547014333936,0.1116791037850063,0.078383593908843,0.0698933772204888,0.4999325236167341,0.99,0.6643288525228911,0.5548508339206013,0.0106521064320743,0.0316227766016838,0.0160367158599311,0.0122798479792766,0.4540338827838828,0.2799999999999999,0.3379719817219817,0.3948187351863822,0.0870941935392561,0.0674948557710552,0.0537225563974246,0.0543618029691279,models/0_11_PHM_C06_SS_HighNBD__RF_Model_06-Jul-2023_09-15_0.65_0.95_0.70.mdl,177.66134572029114,15.639193534851074,1.29286527633667,14.638318061828612
12,12,12,MS,PHM C01 MS NBD,data\PHM_Tool_Wear_Data_C01_0p12.csv,RF_Model_PHM_C01_MS_NoNBD.mdl,0.5,-1,-40,0.12,0.9,0,0.0,1000,348,PHM_C01_MS,Separate test set.,40,10,results/V8-R1,,100,70,0,0.975,0.235,0.3757593211941038,0.5907512626262627,0.0790569415042095,0.0625832778517286,0.0834690116565726,0.0941695528282121,0.5228774928774929,0.665,0.5846135750291678,0.5458029589755814,0.0426332275579082,0.085146931829632,0.0563159761669593,0.0468108525413871,0.2166666666666666,0.02,0.0360060229625446,0.0699404761904761,0.3689323936863108,0.034960294939005,0.0620180685056794,0.1173930154946351,0.5009417652146289,0.575,0.5319681992296263,0.5122012453403222,0.0686525309475544,0.1317615691736825,0.0859888051765911,0.0720684336843649,models/0_12_PHM_C01_MS_NoNBD__RF_Model_06-Jul-2023_09-18_0.97_0.23_0.59.mdl,507.7518789768219,16.643728971481323,2.598083734512329,16.127727508544922
13,13,13,MS,PHM C04 MS NBD,data\PHM_Tool_Wear_Data_C04_0p098.csv,RF_Model_PHM_C04_MS_NoNBD.mdl,0.5,-1,-40,0.098,0.9,0,0.0,1000,348,PHM_C04_MS,Separate test set.,40,10,results/V8-R1,,100,70,0,0.89,0.175,0.2883401236444715,0.477223124098124,0.1555952330349805,0.0424918292799398,0.0583496595198968,0.0720051738465463,0.4927041321251847,0.615,0.5459066089045329,0.5124537424940651,0.0768599895858491,0.1292069829554287,0.0977771463758201,0.0842103699783981,0.5012838749680855,0.975,0.6620494837327099,0.5552042434309876,0.0129791057288677,0.0353553390593274,0.0180325639894766,0.0144462837516668,0.5228052584670231,0.3399999999999999,0.4069655291429484,0.4666126867413632,0.1336846466754575,0.1468181036369682,0.1489993166907118,0.1442860030373645,models/0_13_PHM_C04_MS_NoNBD__RF_Model_06-Jul-2023_09-27_0.89_0.17_0.48.mdl,290.5216081142425,16.767387628555298,2.1405577659606934,16.988275051116943
14,14,14,MS,PHM C06 MS NBD,data\PHM_Tool_Wear_Data_C06_0p13.csv,RF_Model_PHM_C06_MS_NoNBD.mdl,0.5,-1,-40,0.13,0.9,0,0.0,1000,348,PHM_C06_MS,Separate test set.,40,10,results/V8-R1,,100,70,0,0.9230555555555556,0.275,0.41131642182017,0.5985261266511267,0.1154110118060254,0.1184389200295991,0.1471441245620168,0.150010224839645,0.4751309656231791,0.575,0.515156971879661,0.4893606864550069,0.0571764604620413,0.1550089603144856,0.0923900165957907,0.0682952172997929,0.9692307692307692,0.6,0.740909090909091,0.8627450980392156,0.0537850691369308,0.0235702260395515,0.030886636063476,0.0413817920451642,0.5347774447774447,0.425,0.469506902772779,0.5053741516556162,0.0598700397417667,0.097894501037256,0.072436993769543,0.0609198443290648,models/0_14_PHM_C06_MS_NoNBD__RF_Model_06-Jul-2023_09-33_0.92_0.28_0.60.mdl,294.5125048160553,16.571165323257446,2.2716164588928223,16.084674835205078
0,0,0,SS,Simulated NBD,data\Simulated_Dasic_2006_Tool_Wear_Model_Train.csv,RF_Model_Dasic_NoNBD.mdl,1.0,-1,-40,0.25,0.95,0,0.0,800,121,Dasic,Separate test set.,40,10,results/V8-R1,data\Simulated_Dasic_2006_Tool_Wear_Model_Test.csv,1,2,1,0.7649773937817417,0.955,0.849091098146667,0.7964696637136501,0.0447010456799475,0.0497214463005876,0.0432227006067972,0.0436891535431355,0.5,1.0,0.6666666666666666,0.5555555555555556,0.0,0.0,0.0,0.0,0.5054768331084121,0.98,0.6668051264924438,0.5596225657024012,0.0167137723531885,0.0258198889747161,0.0178209566185301,0.0171237117410872,0.501984126984127,0.1399999999999999,0.2157505648884958,0.3239989177489177,0.2116422784290617,0.0809663853432741,0.1144105325349135,0.1540063320449817,models/1_0_Dasic_NoNBD__RF_Model_06-Jul-2023_09-38_0.76_0.95_0.80.mdl,71.1285924911499,15.548299789428713,1.275181770324707,15.285906076431274
1,1,1,SS,Simulated LBD,data\Simulated_Dasic_2006_Tool_Wear_Model_Train.csv,RF_Model_Dasic_LowNBD.mdl,0.5,-1,-40,0.25,0.9,1000,0.05,800,121,Dasic,Separate test set.,40,10,results/V8-R1,data\Simulated_Dasic_2006_Tool_Wear_Model_Test.csv,1,2,1,0.656736019820002,1.0,0.7925228262567727,0.7050190393843644,0.0266769426903496,0.0,0.0196170155950782,0.0246802277646956,0.3399999999999999,0.085,0.1342154801720018,0.2080565268065267,0.1895739212152828,0.0579750904364202,0.0879150230504228,0.1280753289581318,0.1833333333333333,0.02,0.0359683794466403,0.0691964285714285,0.3374742788552764,0.034960294939005,0.0631985473834289,0.1229143246058434,0.4289393939393939,0.215,0.281247899352738,0.3510333110516934,0.1136031720462538,0.1055409346599171,0.1136383810466327,0.114333646995441,models/1_1_Dasic_LowNBD__RF_Model_06-Jul-2023_09-40_0.66_1.00_0.71.mdl,66.55926513671875,15.791959047317505,1.2748901844024658,16.359875202178955
2,2,2,SS,Simulated HBD,data\Simulated_Dasic_2006_Tool_Wear_Model_Train.csv,RF_Model_Dasic_HighNBD.mdl,0.5,-1,-40,0.25,0.9,100,0.1,800,121,Dasic,Separate test set.,40,10,results/V8-R1,data\Simulated_Dasic_2006_Tool_Wear_Model_Test.csv,1,2,1,0.5142655209857222,0.955,0.6677072742180866,0.5662347304133323,0.0166672817608335,0.0550252467307306,0.0152621242986641,0.0149467840514453,0.4593650793650793,0.145,0.2180840947047843,0.3158730158730158,0.2718271154311715,0.0864420165325995,0.1276620307970743,0.1836367339489096,0.35,0.025,0.0463203463203463,0.0952380952380952,0.4743416490252569,0.0353553390593273,0.0649847493103655,0.1314624505831542,0.5012451437451437,0.26,0.3403042281226374,0.4202204760109172,0.1363171634937897,0.1021980647783726,0.1188185101300522,0.1296495038846492,models/1_2_Dasic_HighNBD__RF_Model_06-Jul-2023_09-42_0.51_0.96_0.57.mdl,78.72856879234314,15.9219868183136,1.4957547187805176,15.612507104873655
3,3,3,SS,PHM C01 SS NBD,data\PHM_Tool_Wear_Data_C01_0p12.csv,RF_Model_PHM_C01_SS_NoNBD.mdl,1.0,-1,-40,0.12,0.9,0,0.0,800,348,PHM_C01_SS,Separate test set.,40,10,results/V8-R1,,100,70,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.491409648703699,0.5650000000000001,0.5239201782171399,0.5035774523955836,0.0645635430324479,0.1131616346451196,0.0811689992050947,0.069533137629638,0.6469074103501244,0.97,0.775874549819928,0.6929409642644936,0.0270249301045272,0.0483045891539648,0.0311333361332715,0.0279569321983816,0.5053116246498599,0.4049999999999999,0.4446322580605452,0.4774026357414515,0.0981883679741301,0.0984603699182795,0.0885025040048988,0.089483157105443,models/1_3_PHM_C01_SS_NoNBD__RF_Model_06-Jul-2023_09-44_0.00_0.00_0.00.mdl,213.2876014709473,15.67875838279724,1.3876447677612305,15.341922283172607
4,4,4,SS,PHM C01 SS LBD,data\PHM_Tool_Wear_Data_C01_0p12.csv,RF_Model_PHM_C01_SS_LowNBD.mdl,1.0,-1,-40,0.12,0.9,1000,0.05,800,348,PHM_C01_SS,Separate test set.,40,10,results/V8-R1,,100,70,1,0.4974358974358974,0.985,0.6610169491525423,0.5520833333333333,0.008108404256842,0.0241522945769824,0.0122047847427643,0.0093461355181828,0.4987179487179487,0.995,0.6644067796610169,0.5539772727272727,0.004054202128421,0.0158113883008419,0.0071463901924709,0.0049909685293061,0.25,0.025,0.0454545454545454,0.0892857142857142,0.4249182927993987,0.0424918292799398,0.0772578714180724,0.1517565331426423,0.4339255189255189,0.175,0.2447555968935279,0.3276508214008213,0.1682110132258405,0.1006920497799547,0.1225583268935416,0.1425280320033808,models/1_4_PHM_C01_SS_LowNBD__RF_Model_06-Jul-2023_09-48_0.50_0.98_0.55.mdl,207.3650002479553,15.767437219619753,1.380295991897583,17.132319688796997
5,5,5,SS,PHM C01 SS HBD,data\PHM_Tool_Wear_Data_C01_0p12.csv,RF_Model_PHM_C01_SS_HighNBD.mdl,1.0,-1,-40,0.12,0.9,100,0.1,800,348,PHM_C01_SS,Separate test set.,40,10,results/V8-R1,,100,70,1,0.84906051464875,0.595,0.691333599463905,0.7745900904828334,0.0798007329126465,0.1321825337259889,0.1002385802144492,0.0764514408034978,0.5168730158730159,0.585,0.5467600779834823,0.5280267473586439,0.0701167080386664,0.078351061823621,0.0646851838696885,0.0665656237594242,0.3416666666666667,0.045,0.0787549407114624,0.144345238095238,0.4239183767229922,0.0550252467307305,0.0952862173551143,0.1729437285875019,0.4975098374277941,0.505,0.4994716425717709,0.4978934995885895,0.1027807089796436,0.1116791037850063,0.1027299917631663,0.1017764586736171,models/1_5_PHM_C01_SS_HighNBD__RF_Model_06-Jul-2023_09-52_0.85_0.60_0.77.mdl,215.8632657527924,15.772233247756958,1.3357830047607422,15.116276741027832
6,6,6,SS,PHM C04 SS NBD,data\PHM_Tool_Wear_Data_C04_0p098.csv,RF_Model_PHM_C04_SS_NoNBD.mdl,1.0,-1,-40,0.098,0.95,0,0.0,800,348,PHM_C04_SS,Separate test set.,40,10,results/V8-R1,,100,70,1,0.7006032481711013,0.98,0.8159804812600816,0.7424415894514922,0.0457763932475184,0.0258198889747161,0.0296653596974066,0.0404028292290753,0.49296949481547,0.485,0.4868630808874711,0.4900052243483653,0.0892181783056584,0.1131616346451197,0.0948576309583184,0.0897173108698771,0.5012109275267169,0.965,0.6596491228070176,0.5544722557803954,0.0130647280142471,0.0411636301174282,0.0198006940376625,0.0150263459785703,0.3895806889189242,0.2799999999999999,0.3246238787581292,0.3602353491237005,0.1249868227142818,0.1206464071390257,0.1243502477766918,0.1252797751225033,models/1_6_PHM_C04_SS_NoNBD__RF_Model_06-Jul-2023_09-56_0.70_0.98_0.74.mdl,209.47474336624143,15.94789433479309,1.4247000217437744,15.565149545669556
7,7,7,SS,PHM C04 SS LBD,data\PHM_Tool_Wear_Data_C04_0p098.csv,RF_Model_PHM_C04_SS_LowNBD.mdl,1.0,-1,-40,0.098,0.85,1000,0.05,800,348,PHM_C04_SS,Separate test set.,40,10,results/V8-R1,,100,70,1,0.5,1.0,0.6666666666666666,0.5555555555555556,0.0,0.0,0.0,0.0,0.5046527016603742,0.505,0.5026508418195733,0.5033155007161754,0.0705611274112406,0.0926462807312486,0.0743411163236391,0.0699295701398488,0.5053361053361053,0.975,0.6656167010161289,0.5591934712574247,0.0166978177835895,0.0263523138347365,0.0197967314261835,0.0177895354780201,0.546230460283055,0.6599999999999999,0.5958376162004244,0.5647127006933041,0.1073395488201684,0.1595131481867386,0.1262487992990872,0.1136895073818391,models/1_7_PHM_C04_SS_LowNBD__RF_Model_06-Jul-2023_10-00_0.50_1.00_0.56.mdl,205.02968788146973,16.065481662750244,1.4792699813842771,15.363412857055664
8,8,8,SS,PHM C04 SS HBD,data\PHM_Tool_Wear_Data_C04_0p098.csv,RF_Model_PHM_C04_SS_HighNBD.mdl,1.0,-1,-40,0.098,0.9,100,0.1,800,348,PHM_C04_SS,Separate test set.,40,10,results/V8-R1,,100,70,1,0.7628710178710179,0.465,0.5734676998011258,0.6718297735760971,0.0837418124418492,0.1001387925719986,0.0900503286849582,0.0814862273538672,0.5054309687261632,0.505,0.5021442510977395,0.5033189655172413,0.0797922196594437,0.1342675604074855,0.1025431824363941,0.0872422974070692,0.5026315789473684,0.97,0.6620279512340173,0.5561858199939596,0.0120978872856316,0.034960294939005,0.0164892708935842,0.0132715368490525,0.2914285714285714,0.0849999999999999,0.129271842711123,0.1908008658008657,0.2510225999367633,0.0709068246206088,0.1064652378026104,0.1564546386740638,models/1_8_PHM_C04_SS_HighNBD__RF_Model_06-Jul-2023_10-04_0.76_0.47_0.67.mdl,192.00938630104065,40.67172503471375,4.564786672592163,44.18191957473755
9,9,9,SS,PHM C06 SS NBD,data\PHM_Tool_Wear_Data_C06_0p13.csv,RF_Model_PHM_C06_SS_NoNBD.mdl,1.0,-1,-40,0.13,0.95,0,0.0,800,348,PHM_C06_SS,Separate test set.,40,10,results/V8-R1,,100,70,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5204349650276283,0.6799999999999999,0.5873213154222581,0.5448644571043437,0.0685533636508911,0.1273664878302853,0.0846215840086302,0.0725177920466976,0.0052631578947368,0.005,0.0051282051282051,0.0052083333333333,0.0166435666324651,0.0158113883008418,0.0162168085136839,0.0164701961467103,0.5268243071446733,0.605,0.5609137128814102,0.5394755804555944,0.0969612972146575,0.1116791037850063,0.0959887095844367,0.0951030374824384,models/1_9_PHM_C06_SS_NoNBD__RF_Model_06-Jul-2023_10-09_0.00_0.00_0.00.mdl,528.3654477596283,37.74829578399658,2.0636544227600098,34.03412103652954
10,10,10,SS,PHM C06 SS LBD,data\PHM_Tool_Wear_Data_C06_0p13.csv,RF_Model_PHM_C06_SS_LowNBD.mdl,1.0,-1,-40,0.13,0.95,1000,0.05,800,348,PHM_C06_SS,Separate test set.,40,10,results/V8-R1,,100,70,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5351659027247262,0.5599999999999999,0.5448746016075926,0.5384411494718842,0.058750479896669,0.1021980647783726,0.0727037392886411,0.0618789351913441,0.15,0.01,0.0186147186147186,0.0386904761904761,0.3374742788552765,0.0210818510677892,0.0392565353418968,0.0818677818880069,0.3916666666666666,0.05,0.0874223602484472,0.1597222222222222,0.3809709816887486,0.0471404520791031,0.0820372783030968,0.1484011150446722,models/1_10_PHM_C06_SS_LowNBD__RF_Model_06-Jul-2023_10-19_0.00_0.00_0.00.mdl,278.8176271915436,37.298959732055664,2.0161221027374268,35.71369957923889
